Date,Delta_T,moon_deldot,sun_deldot,zero
2000-05-17,-1.0646,0.0349385,0.3582697,0
2000-05-18,-0.9607,0.0311106,0.354694,0
2000-05-19,-0.8846,0.0261748,0.3510144,0
2000-05-20,-0.7922,0.0197687,0.3471552,0
2000-05-21,-0.6597,0.011641,0.3430495,0
2000-05-22,-0.509,0.0017314,0.3386395,0
2000-05-23,-0.4515,-0.0097785,0.3338755,0
2000-05-24,-0.5153,-0.0224399,0.3287132,0
2000-05-25,-0.5738,-0.0355373,0.3231122,0
2000-05-26,-0.6106,-0.0481118,0.3170335,0
2000-05-27,-0.6634,-0.0590097,0.3104395,0
2000-05-28,-0.7523,-0.0669676,0.3032954,0
2000-05-29,-0.8586,-0.0707454,0.2955753,0
2000-05-30,-0.9263,-0.0693174,0.2872706,0
2000-05-31,-0.9312,-0.0621159,0.278404,0
2000-06-01,-0.8811,-0.0492775,0.2690422,0
2000-06-02,-0.762,-0.0318031,0.2593055,0
2000-06-03,-0.5998,-0.0115142,0.2493633,0
2000-06-04,-0.4666,0.0092517,0.2394154,0
2000-06-05,-0.4204,0.028143,0.2296605,0
2000-06-06,-0.471,0.0433045,0.2202647,0
2000-06-07,-0.6097,0.0537004,0.2113403,0
2000-06-08,-0.7894,0.0591624,0.2029413,0
2000-06-09,-0.8908,0.0602149,0.1950715,0
2000-06-10,-0.8839,0.0577942,0.1876992,0
2000-06-11,-0.8348,0.0529719,0.1807701,0
2000-06-12,-0.7917,0.0467396,0.1742184,0
2000-06-13,-0.671,0.0398719,0.1679728,0
2000-06-14,-0.4704,0.0328626,0.1619598,0
2000-06-15,-0.224,0.025919,0.156106,0
2000-06-16,-0.0285,0.0190022,0.1503381,0
2000-06-17,0.0827,0.0118986,0.1445844,0
2000-06-18,0.1348,0.0043125,0.1387758,0
2000-06-19,0.1896,-0.0040361,0.132846,0
2000-06-20,0.1863,-0.0133166,0.1267321,0
2000-06-21,0.1094,-0.0235097,0.1203751,0
2000-06-22,-0.0023,-0.034349,0.1137181,0
2000-06-23,-0.1123,-0.0452896,0.1067062,0
2000-06-24,-0.204,-0.0555062,0.099285,0
2000-06-25,-0.2803,-0.0639281,0.0914011,0
2000-06-26,-0.3463,-0.0693229,0.0830048,0
2000-06-27,-0.4296,-0.0704452,0.0740558,0
2000-06-28,-0.4748,-0.0662599,0.0645346,0
2000-06-29,-0.4048,-0.0562293,0.0544573,0
2000-06-30,-0.2476,-0.0406019,0.0438905,0
2000-07-01,-0.0892,-0.0205856,0.0329608,0
2000-07-02,0.0034,0.0017276,0.021849,0
2000-07-03,-0.0092,0.0237424,0.0107662,0
2000-07-04,-0.1271,0.0429423,-8.15e-05,0
2000-07-05,-0.3071,0.057439,-0.0105265,0
2000-07-06,-0.4892,0.0662782,-0.0204591,0
2000-07-07,-0.6176,0.0694397,-0.0298289,0
2000-07-08,-0.6603,0.0676176,-0.0386331,0
2000-07-09,-0.6293,0.0619185,-0.0469008,0
2000-07-10,-0.5566,0.0535836,-0.0546787,0
2000-07-11,-0.462,0.043783,-0.0620217,0
2000-07-12,-0.3497,0.0334851,-0.0689873,0
2000-07-13,-0.206,0.0233901,-0.0756339,0
2000-07-14,-0.0894,0.0139105,-0.0820206,0
2000-07-15,0.0125,0.0051891,-0.0882077,0
2000-07-16,0.1241,-0.0028544,-0.0942578,0
2000-07-17,0.1911,-0.0104514,-0.1002356,0
2000-07-18,0.2055,-0.0178966,-0.1062082,0
2000-07-19,0.1674,-0.0254499,-0.1122439,0
2000-07-20,0.108,-0.0332415,-0.118412,0
2000-07-21,0.0834,-0.0411897,-0.1247823,0
2000-07-22,0.0636,-0.0489436,-0.1314244,0
2000-07-23,-0.0087,-0.0558603,-0.1384076,0
2000-07-24,-0.0791,-0.0610298,-0.1457987,0
2000-07-25,-0.1091,-0.0633593,-0.1536589,0
2000-07-26,-0.082,-0.0617335,-0.1620363,0
2000-07-27,-0.066,-0.0552524,-0.1709541,0
2000-07-28,0.0775,-0.0435245,-0.1803961,0
2000-07-29,0.2362,-0.0269417,-0.1902923,0
2000-07-30,0.2236,-0.0068141,-0.200513,0
2000-07-31,0.0993,0.0147528,-0.2108771,0
2000-08-01,-0.1019,0.0352627,-0.2211778,0
2000-08-02,-0.2784,0.0523851,-0.2312168,0
2000-08-03,-0.3676,0.0644432,-0.2408343,0
2000-08-04,-0.41,0.0706579,-0.2499251,0
2000-08-05,-0.3852,0.0711185,-0.2584377,0
2000-08-06,-0.2796,0.0665726,-0.2663629,0
2000-08-07,-0.15,0.0581554,-0.2737196,0
2000-08-08,-0.0341,0.0471458,-0.2805415,0
2000-08-09,0.0524,0.034785,-0.286869,0
2000-08-10,0.1342,0.0221561,-0.2927445,0
2000-08-11,0.2572,0.0101135,-0.2982116,0
2000-08-12,0.3284,-0.000753,-0.3033156,0
2000-08-13,0.28,-0.0101264,-0.3081055,0
2000-08-14,0.161,-0.0179462,-0.3126357,0
2000-08-15,0.0012,-0.0243651,-0.3169678,0
2000-08-16,-0.1517,-0.0296816,-0.3211708,0
2000-08-17,-0.2639,-0.0342486,-0.325321,0
2000-08-18,-0.4187,-0.0383691,-0.3295001,0
2000-08-19,-0.5399,-0.042194,-0.3337937,0
2000-08-20,-0.632,-0.0456376,-0.3382883,0
2000-08-21,-0.6866,-0.0483329,-0.3430682,0
2000-08-22,-0.6942,-0.0496412,-0.3482125,0
2000-08-23,-0.6273,-0.0487319,-0.3537887,0
2000-08-24,-0.5469,-0.0447398,-0.3598451,0
2000-08-25,-0.4457,-0.0369898,-0.3664004,0
2000-08-26,-0.3855,-0.0252565,-0.3734312,0
2000-08-27,-0.427,-0.0099818,-0.3808626,0
2000-08-28,-0.5535,0.0076457,-0.3885673,0
2000-08-29,-0.7272,0.0258262,-0.3963758,0
2000-08-30,-0.8798,0.0424925,-0.4041006,0
2000-08-31,-0.959,0.0557489,-0.4115633,0
2000-09-01,-0.952,0.064242,-0.4186189,0
2000-09-02,-0.8684,0.0673481,-0.425167,0
2000-09-03,-0.7284,0.0651594,-0.4311517,0
2000-09-04,-0.5612,0.0583347,-0.4365524,0
2000-09-05,-0.3925,0.0478996,-0.4413725,0
2000-09-06,-0.235,0.0350573,-0.4456288,0
2000-09-07,-0.0967,0.0210384,-0.4493445,0
2000-09-08,0.0171,0.0069918,-0.4525453,0
2000-09-09,0.0793,-0.0060931,-0.4552587,0
2000-09-10,0.064,-0.0174428,-0.4575152,0
2000-09-11,-0.0099,-0.0265392,-0.4593512,0
2000-09-12,-0.1269,-0.0331437,-0.4608121,0
2000-09-13,-0.2725,-0.037297,-0.4619559,0
2000-09-14,-0.4239,-0.0392877,-0.4628546,0
2000-09-15,-0.5683,-0.0395828,-0.4635945,0
2000-09-16,-0.6792,-0.0387217,-0.4642739,0
2000-09-17,-0.7236,-0.0371904,-0.4649988,0
2000-09-18,-0.6904,-0.0352983,-0.4658763,0
2000-09-19,-0.5952,-0.0330913,-0.4670082,0
2000-09-20,-0.4792,-0.0303267,-0.4684834,0
2000-09-21,-0.3907,-0.0265283,-0.470371,0
2000-09-22,-0.3729,-0.0211192,-0.4727124,0
2000-09-23,-0.406,-0.0136155,-0.4755145,0
2000-09-24,-0.4718,-0.0038356,-0.4787429,0
2000-09-25,-0.6034,0.0079323,-0.4823194,0
2000-09-26,-0.7884,0.0208734,-0.4861252,0
2000-09-27,-0.978,0.0337366,-0.4900122,0
2000-09-28,-1.0985,0.0450621,-0.493821,0
2000-09-29,-1.1231,0.0534734,-0.4974003,0
2000-09-30,-1.0603,0.0579371,-0.5006231,0
2000-10-01,-0.9302,0.057919,-0.503395,0
2000-10-02,-0.7446,0.0534163,-0.5056548,0
2000-10-03,-0.532,0.0448928,-0.5073691,0
2000-10-04,-0.3406,0.0331644,-0.5085241,0
2000-10-05,-0.2219,0.0192735,-0.5091182,0
2000-10-06,-0.2168,0.0043765,-0.5091561,0
2000-10-07,-0.2992,-0.0103512,-0.5086453,0
2000-10-08,-0.4297,-0.0237974,-0.5075955,0
2000-10-09,-0.5884,-0.0349878,-0.5060201,0
2000-10-10,-0.7644,-0.0431621,-0.50394,0
2000-10-11,-0.9461,-0.0478475,-0.501389,0
2000-10-12,-1.1156,-0.0489206,-0.4984185,0
2000-10-13,-1.2477,-0.0466376,-0.4951027,0
2000-10-14,-1.3172,-0.0416098,-0.4915398,0
2000-10-15,-1.3147,-0.0347073,-0.4878485,0
2000-10-16,-1.2429,-0.0268984,-0.4841609,0
2000-10-17,-1.1392,-0.0190553,-0.4806099,0
2000-10-18,-1.0331,-0.0117827,-0.4773168,0
2000-10-19,-0.957,-0.0053185,-0.4743792,0
2000-10-20,-0.9009,0.0004604,-0.4718633,0
2000-10-21,-0.9306,0.0059325,-0.4697987,0
2000-10-22,-1.0789,0.0115567,-0.4681773,0
2000-10-23,-1.2719,0.0176787,-0.4669541,0
2000-10-24,-1.4443,0.0243705,-0.466051,0
2000-10-25,-1.5464,0.0313478,-0.465363,0
2000-10-26,-1.5509,0.0379879,-0.4647672,0
2000-10-27,-1.5612,0.043444,-0.4641349,0
2000-10-28,-1.5201,0.046818,-0.4633426,0
2000-10-29,-1.3386,0.0473425,-0.4622823,0
2000-10-30,-1.1427,0.0445228,-0.4608671,0
2000-10-31,-0.9865,0.0382157,-0.4590324,0
2000-11-01,-0.9044,0.0286432,-0.4567336,0
2000-11-02,-0.8362,0.0163584,-0.4539414,0
2000-11-03,-0.7938,0.0021855,-0.4506367,0
2000-11-04,-0.8066,-0.0128502,-0.446806,0
2000-11-05,-0.8712,-0.0275955,-0.4424384,0
2000-11-06,-0.9726,-0.0408455,-0.4375248,0
2000-11-07,-1.0948,-0.0514315,-0.4320597,0
2000-11-08,-1.2176,-0.0583273,-0.4260454,0
2000-11-09,-1.3153,-0.0607787,-0.4194992,0
2000-11-10,-1.3595,-0.0584427,-0.412462,0
2000-11-11,-1.3252,-0.051509,-0.4050065,0
2000-11-12,-1.2054,-0.0407503,-0.3972414,0
2000-11-13,-1.0242,-0.0274507,-0.389308,0
2000-11-14,-0.8341,-0.013194,-0.3813681,0
2000-11-15,-0.691,0.0004493,-0.3735843,0
2000-11-16,-0.6366,0.0122367,-0.366099,0
2000-11-17,-0.6278,0.0214644,-0.3590176,0
2000-11-18,-0.6761,0.0280138,-0.3524012,0
2000-11-19,-0.8073,0.0322429,-0.3462666,0
2000-11-20,-0.9626,0.0347816,-0.3405924,0
2000-11-21,-1.0993,0.0363046,-0.3353269,0
2000-11-22,-1.1771,0.0373381,-0.3303959,0
2000-11-23,-1.1633,0.0381369,-0.3257098,0
2000-11-24,-1.0745,0.0386437,-0.32117,0
2000-11-25,-0.9397,0.0385282,-0.3166751,0
2000-11-26,-0.7885,0.037285,-0.3121267,0
2000-11-27,-0.6488,0.0343634,-0.3074345,0
2000-11-28,-0.5465,0.0292983,-0.3025199,0
2000-11-29,-0.4972,0.021817,-0.2973175,0
2000-11-30,-0.5192,0.011909,-0.2917749,0
2000-12-01,-0.5699,-0.0001431,-0.2858502,0
2000-12-02,-0.6537,-0.0137643,-0.2795091,0
2000-12-03,-0.817,-0.0281123,-0.2727216,0
2000-12-04,-0.9787,-0.0421196,-0.2654597,0
2000-12-05,-1.1016,-0.0545552,-0.2576962,0
2000-12-06,-1.1853,-0.0641121,-0.2494061,0
2000-12-07,-1.3034,-0.0695353,-0.2405719,0
2000-12-08,-1.3246,-0.0697982,-0.2311917,0
2000-12-09,-1.2385,-0.0643228,-0.2212912,0
2000-12-10,-1.1498,-0.0532033,-0.2109361,0
2000-12-11,-1.0202,-0.0373525,-0.2002408,0
2000-12-12,-0.869,-0.0184674,-0.1893654,0
2000-12-13,-0.7296,0.001244,-0.1784993,0
2000-12-14,-0.6475,0.0195251,-0.1678333,0
2000-12-15,-0.682,0.0345584,-0.1575297,0
2000-12-16,-0.7764,0.0452932,-0.1477016,0
2000-12-17,-0.8564,0.0515178,-0.1384064,0
2000-12-18,-0.9229,0.0537075,-0.1296522,0
2000-12-19,-0.9596,0.0527549,-0.1214101,0
2000-12-20,-0.9485,0.0496884,-0.1136268,0
2000-12-21,-0.8588,0.045445,-0.106235,0
2000-12-22,-0.7252,0.0407202,-0.0991597,0
2000-12-23,-0.5911,0.0358989,-0.0923225,0
2000-12-24,-0.4708,0.0310531,-0.0856439,0
2000-12-25,-0.3714,0.0259955,-0.0790456,0
2000-12-26,-0.303,0.0203712,-0.0724521,0
2000-12-27,-0.274,0.0137694,-0.0657928,0
2000-12-28,-0.2919,0.0058372,-0.0590029,0
2000-12-29,-0.3486,-0.0036201,-0.0520242,0
2000-12-30,-0.4286,-0.0145636,-0.0448045,0
2000-12-31,-0.4843,-0.0266732,-0.0372962,0
2001-01-01,-0.4231,-0.0393289,-0.0294544,0
2001-01-02,-0.6948,-0.0516194,-0.0212353,0
2001-01-03,-0.8535,-0.0623831,-0.0125949,0
2001-01-04,-0.8928,-0.0702874,-0.003491,0
2001-01-05,-0.9127,-0.0739664,0.0061124,0
2001-01-06,-0.8738,-0.0722283,0.0162353,0
2001-01-07,-0.7239,-0.0643342,0.0268679,0
2001-01-08,-0.5657,-0.0503014,0.0379548,0
2001-01-09,-0.4629,-0.0311253,0.0493831,0
2001-01-10,-0.4334,-0.0087768,0.0609838,0
2001-01-11,-0.4194,0.0141195,0.0725508,0
2001-01-12,-0.4904,0.0348633,0.0838752,0
2001-01-13,-0.6492,0.0512921,0.0947805,0
2001-01-14,-0.8308,0.0621803,0.1051468,0
2001-01-15,-0.9512,0.0673097,0.1149153,0
2001-01-16,-0.9607,0.0672746,0.1240786,0
2001-01-17,-0.8533,0.063164,0.1326651,0
2001-01-18,-0.6675,0.0562505,0.1407233,0
2001-01-19,-0.4898,0.0477488,0.1483112,0
2001-01-20,-0.3342,0.03866,0.1554905,0
2001-01-21,-0.1716,0.0296893,0.1623234,0
2001-01-22,-0.0299,0.0212216,0.1688726,0
2001-01-23,0.0628,0.0133431,0.1752011,0
2001-01-24,0.0818,0.0058977,0.1813727,0
2001-01-25,0.0066,-0.0014275,0.1874519,0
2001-01-26,-0.1115,-0.0090009,0.1935027,0
2001-01-27,-0.2491,-0.0171377,0.1995888,0
2001-01-28,-0.3903,-0.0259988,0.2057723,0
2001-01-29,-0.5103,-0.0355079,0.2121141,0
2001-01-30,-0.5735,-0.0452949,0.2186743,0
2001-01-31,-0.5738,-0.0546729,0.2255126,0
2001-02-01,-0.5169,-0.0626565,0.2326884,0
2001-02-02,-0.4171,-0.0680327,0.2402588,0
2001-02-03,-0.2893,-0.0695,0.2482736,0
2001-02-04,-0.1438,-0.0658895,0.2567656,0
2001-02-05,-0.0353,-0.0564631,0.2657356,0
2001-02-06,-0.0111,-0.0412383,0.2751367,0
2001-02-07,-0.1106,-0.0212235,0.2848615,0
2001-02-08,-0.3455,0.0015843,0.2947438,0
2001-02-09,-0.6206,0.0245322,0.3045781,0
2001-02-10,-0.8593,0.044902,0.3141541,0
2001-02-11,-1.0274,0.0605255,0.3232929,0
2001-02-12,-1.1282,0.0701776,0.3318704,0
2001-02-13,-1.1585,0.0736425,0.3398218,0
2001-02-14,-1.1134,0.0715231,0.347132,0
2001-02-15,-0.9534,0.0649373,0.3538197,0
2001-02-16,-0.8418,0.0552231,0.3599224,0
2001-02-17,-0.745,0.0437112,0.3654855,0
2001-02-18,-0.6207,0.0315733,0.3705572,0
2001-02-19,-0.5685,0.0197343,0.3751856,0
2001-02-20,-0.5849,0.0088285,0.3794193,0
2001-02-21,-0.6477,-0.0008078,0.3833091,0
2001-02-22,-0.6937,-0.0091157,0.3869094,0
2001-02-23,-0.7954,-0.0162645,0.3902794,0
2001-02-24,-0.9524,-0.0225759,0.3934836,0
2001-02-25,-1.1226,-0.0284267,0.3965919,0
2001-02-26,-1.2888,-0.0341398,0.3996778,0
2001-02-27,-1.4173,-0.0398769,0.4028178,0
2001-02-28,-1.4788,-0.0455509,0.4060894,0
2001-03-01,-1.4585,-0.0507716,0.4095702,0
2001-03-02,-1.3201,-0.0548421,0.4133353,0
2001-03-03,-1.1427,-0.0568172,0.4174543,0
2001-03-04,-1.0351,-0.0556382,0.4219853,0
2001-03-05,-0.9616,-0.050347,0.426965,0
2001-03-06,-0.9441,-0.0403629,0.4323957,0
2001-03-07,-1.0116,-0.0257657,0.4382319,0
2001-03-08,-1.2144,-0.0074829,0.4443716,0
2001-03-09,-1.4217,0.0127366,0.4506596,0
2001-03-10,-1.568,0.0326156,0.4569061,0
2001-03-11,-1.631,0.0498366,0.4629171,0
2001-03-12,-1.5945,0.0625398,0.4685243,0
2001-03-13,-1.4578,0.0696449,0.4736053,0
2001-03-14,-1.2343,0.0709228,0.4780884,0
2001-03-15,-0.9178,0.0668632,0.4819455,0
2001-03-16,-0.7082,0.0584454,0.4851795,0
2001-03-17,-0.6164,0.0469037,0.487811,0
2001-03-18,-0.4905,0.0335366,0.4898696,0
2001-03-19,-0.4192,0.0195695,0.4913877,0
2001-03-20,-0.4188,0.0060629,0.4923988,0
2001-03-21,-0.4905,-0.0061485,0.4929379,0
2001-03-22,-0.5884,-0.0164933,0.4930435,0
2001-03-23,-0.6803,-0.0246816,0.4927606,0
2001-03-24,-0.7888,-0.0306997,0.4921432,0
2001-03-25,-0.9257,-0.0347753,0.4912566,0
2001-03-26,-1.0411,-0.0373089,0.490178,0
2001-03-27,-1.0995,-0.0387736,0.488995,0
2001-03-28,-1.0828,-0.0395951,0.4878033,0
2001-03-29,-1.0066,-0.0400327,0.4867025,0
2001-03-30,-0.899,-0.0400883,0.4857908,0
2001-03-31,-0.7865,-0.0394694,0.4851602,0
2001-04-01,-0.6965,-0.0376228,0.4848903,0
2001-04-02,-0.6608,-0.0338493,0.4850409,0
2001-04-03,-0.7075,-0.0274892,0.4856434,0
2001-04-04,-0.8451,-0.0181507,0.486692,0
2001-04-05,-1.0589,-0.0059252,0.4881355,0
2001-04-06,-1.2612,0.0084868,0.489875,0
2001-04-07,-1.4134,0.0238058,0.4917702,0
2001-04-08,-1.4851,0.0383827,0.4936562,0
2001-04-09,-1.4116,0.0505271,0.4953653,0
2001-04-10,-1.212,0.058846,0.4967494,0
2001-04-11,-0.9498,0.0624783,0.4976946,0
2001-04-12,-0.7377,0.0611773,0.498125,0
2001-04-13,-0.5324,0.0552589,0.4979997,0
2001-04-14,-0.3546,0.0454698,0.4973036,0
2001-04-15,-0.2991,0.0328359,0.4960383,0
2001-04-16,-0.3359,0.0185225,0.4942144,0
2001-04-17,-0.4533,0.0037214,0.4918466,0
2001-04-18,-0.6187,-0.010438,0.4889517,0
2001-04-19,-0.7972,-0.022963,0.4855487,0
2001-04-20,-0.9084,-0.0330626,0.481662,0
2001-04-21,-0.9513,-0.0402069,0.477325,0
2001-04-22,-0.9644,-0.0441738,0.4725846,0
2001-04-23,-0.9496,-0.045071,0.4675057,0
2001-04-24,-0.922,-0.0433156,0.4621733,0
2001-04-25,-0.8794,-0.0395603,0.4566916,0
2001-04-26,-0.8022,-0.0345658,0.4511799,0
2001-04-27,-0.6719,-0.0290423,0.4457637,0
2001-04-28,-0.5641,-0.0234987,0.4405652,0
2001-04-29,-0.5712,-0.0181431,0.4356927,0
2001-04-30,-0.6778,-0.0128672,0.431231,0
2001-05-01,-0.8521,-0.0073229,0.4272342,0
2001-05-02,-1.0509,-0.0010749,0.4237204,0
2001-05-03,-1.253,0.0062112,0.4206688,0
2001-05-04,-1.4603,0.0145945,0.418019,0
2001-05-05,-1.5684,0.0237534,0.4156748,0
2001-05-06,-1.5187,0.0329833,0.4135124,0
2001-05-07,-1.3815,0.041306,0.4113934,0
2001-05-08,-1.2032,0.0476584,0.4091791,0
2001-05-09,-1.018,0.0511004,0.4067446,0
2001-05-10,-0.7996,0.0509847,0.4039878,0
2001-05-11,-0.6493,0.0470509,0.4008331,0
2001-05-12,-0.5775,0.0394411,0.3972299,0
2001-05-13,-0.5596,0.028657,0.3931473,0
2001-05-14,-0.6237,0.0154857,0.3885687,0
2001-05-15,-0.7455,0.0009156,0.3834855,0
2001-05-16,-0.8823,-0.0139441,0.3778935,0
2001-05-17,-0.9658,-0.0279421,0.3717912,0
2001-05-18,-1.0559,-0.0399636,0.3651798,0
2001-05-19,-1.129,-0.0490186,0.3580668,0
2001-05-20,-1.1347,-0.0543416,0.3504709,0
2001-05-21,-1.0805,-0.0554979,0.3424294,0
2001-05-22,-0.9602,-0.0524774,0.3340049,0
2001-05-23,-0.7814,-0.045743,0.3252902,0
2001-05-24,-0.561,-0.0361959,0.3164082,0
2001-05-25,-0.3566,-0.0250377,0.3075048,0
2001-05-26,-0.2279,-0.0135457,0.2987351,0
2001-05-27,-0.1955,-0.0028201,0.2902456,0
2001-05-28,-0.2528,0.0064151,0.2821575,0
2001-05-29,-0.3687,0.0138961,0.2745551,0
2001-05-30,-0.5006,0.0197723,0.2674805,0
2001-05-31,-0.6062,0.0244565,0.2609344,0
2001-06-01,-0.653,0.0284303,0.2548802,0
2001-06-02,-0.619,0.0320615,0.2492503,0
2001-06-03,-0.4991,0.0354769,0.2439536,0
2001-06-04,-0.3086,0.038516,0.2388835,0
2001-06-05,-0.0789,0.0407652,0.2339263,0
2001-06-06,0.1525,0.0416568,0.2289695,0
2001-06-07,0.3485,0.0406003,0.2239097,0
2001-06-08,0.4766,0.0371132,0.2186573,0
2001-06-09,0.508,0.0309229,0.2131396,0
2001-06-10,0.4337,0.0220272,0.2073,0
2001-06-11,0.301,0.010714,0.2010958,0
2001-06-12,0.1552,-0.0024512,0.1944948,0
2001-06-13,0.0301,-0.0166589,0.187471,0
2001-06-14,-0.079,-0.0309034,0.1800024,0
2001-06-15,-0.1344,-0.0440421,0.1720686,0
2001-06-16,-0.1685,-0.0548738,0.1636522,0
2001-06-17,-0.2092,-0.0622425,0.1547424,0
2001-06-18,-0.2036,-0.0651758,0.1453413,0
2001-06-19,-0.1319,-0.0630547,0.135474,0
2001-06-20,-0.0064,-0.0557895,0.1251988,0
2001-06-21,0.1186,-0.0439477,0.1146157,0
2001-06-22,0.1544,-0.0287612,0.1038662,0
2001-06-23,0.1461,-0.0119579,0.0931234,0
2001-06-24,0.1178,0.0045685,0.0825702,0
2001-06-25,-0.0141,0.0191524,0.0723733,0
2001-06-26,-0.2326,0.030672,0.0626613,0
2001-06-27,-0.471,0.0386825,0.0535124,0
2001-06-28,-0.6146,0.0433547,0.0449543,0
2001-06-29,-0.6003,0.045278,0.0369717,0
2001-06-30,-0.4846,0.0452193,0.0295173,0
2001-07-01,-0.3341,0.0439059,0.0225219,0
2001-07-02,-0.1533,0.0418738,0.015903,0
2001-07-03,0.0292,0.0393918,0.0095707,0
2001-07-04,0.1861,0.0364572,0.0034326,0
2001-07-05,0.2762,0.0328494,-0.002602,0
2001-07-06,0.3033,0.0282206,-0.0086193,0
2001-07-07,0.2881,0.0222025,-0.0146976,0
2001-07-08,0.2315,0.0145104,-0.0209065,0
2001-07-09,0.1468,0.0050284,-0.027306,0
2001-07-10,0.0579,-0.0061311,-0.0339477,0
2001-07-11,-0.0126,-0.0185957,-0.0408768,0
2001-07-12,-0.0431,-0.0317253,-0.048134,0
2001-07-13,-0.0838,-0.0446287,-0.0557582,0
2001-07-14,-0.111,-0.0562037,-0.0637867,0
2001-07-15,-0.088,-0.0652091,-0.072255,0
2001-07-16,-0.031,-0.0703819,-0.0811917,0
2001-07-17,0.0704,-0.0706101,-0.0906111,0
2001-07-18,0.2099,-0.0651627,-0.1005003,0
2001-07-19,0.3831,-0.0539433,-0.1108059,0
2001-07-20,0.5012,-0.0376877,-0.1214229,0
2001-07-21,0.5085,-0.0179918,-0.1321939,0
2001-07-22,0.3966,0.0029147,-0.1429243,0
2001-07-23,0.1904,0.0226269,-0.1534108,0
2001-07-24,-0.0324,0.0390959,-0.1634742,0
2001-07-25,-0.1925,0.0510231,-0.1729852,0
2001-07-26,-0.229,0.0579913,-0.1818734,0
2001-07-27,-0.1713,0.0603444,-0.190122,0
2001-07-28,-0.039,0.0589251,-0.1977549,0
2001-07-29,0.1493,0.0547881,-0.204822,0
2001-07-30,0.358,0.0489625,-0.2113877,0
2001-07-31,0.5488,0.0422916,-0.217523,0
2001-08-01,0.6832,0.0353498,-0.223302,0
2001-08-02,0.7288,0.028421,-0.228799,0
2001-08-03,0.6703,0.0215277,-0.2340878,0
2001-08-04,0.5488,0.0144959,-0.2392408,0
2001-08-05,0.4053,0.0070423,-0.2443281,0
2001-08-06,0.2547,-0.0011269,-0.2494167,0
2001-08-07,0.1047,-0.0102201,-0.2545697,0
2001-08-08,-0.0424,-0.0202763,-0.2598468,0
2001-08-09,-0.1781,-0.0311011,-0.2653046,0
2001-08-10,-0.296,-0.0422273,-0.2709978,0
2001-08-11,-0.3698,-0.0529038,-0.2769802,0
2001-08-12,-0.3757,-0.0621179,-0.283305,0
2001-08-13,-0.3137,-0.0686632,-0.2900234,0
2001-08-14,-0.2038,-0.0712663,-0.297179,0
2001-08-15,-0.0863,-0.068789,-0.3047991,0
2001-08-16,-0.0158,-0.0605013,-0.3128806,0
2001-08-17,-0.0432,-0.046384,-0.3213737,0
2001-08-18,-0.1829,-0.027356,-0.3301706,0
2001-08-19,-0.4072,-0.0052869,-0.3391057,0
2001-08-20,-0.6638,0.0172966,-0.3479741,0
2001-08-21,-0.8749,0.0377609,-0.356565,0
2001-08-22,-0.9747,0.0539599,-0.3646974,0
2001-08-23,-0.933,0.0646338,-0.372245,0
2001-08-24,-0.7722,0.0694981,-0.3791419,0
2001-08-25,-0.5394,0.0690716,-0.3853745,0
2001-08-26,-0.2901,0.0643813,-0.3909654,0
2001-08-27,-0.0721,0.0566664,-0.3959587,0
2001-08-28,0.0823,0.0471465,-0.4004084,0
2001-08-29,0.1735,0.0368685,-0.4043722,0
2001-08-30,0.2169,0.0266228,-0.4079086,0
2001-08-31,0.1725,0.0169106,-0.4110768,0
2001-09-01,0.0643,0.0079519,-0.4139365,0
2001-09-02,-0.0664,-0.0002759,-0.4165496,0
2001-09-03,-0.22,-0.0079729,-0.4189799,0
2001-09-04,-0.3698,-0.0154322,-0.4212935,0
2001-09-05,-0.4888,-0.0229431,-0.4235581,0
2001-09-06,-0.5435,-0.0306937,-0.4258422,0
2001-09-07,-0.5068,-0.0386817,-0.4282151,0
2001-09-08,-0.4026,-0.046648,-0.4307461,0
2001-09-09,-0.271,-0.0540399,-0.4335043,0
2001-09-10,-0.137,-0.0600188,-0.4365576,0
2001-09-11,-0.0191,-0.0635228,-0.4399699,0
2001-09-12,0.0655,-0.0634007,-0.4437955,0
2001-09-13,0.099,-0.0586274,-0.4480686,0
2001-09-14,0.0145,-0.0485884,-0.4527896,0
2001-09-15,-0.194,-0.03338,-0.4579101,0
2001-09-16,-0.4748,-0.0140126,-0.4633222,0
2001-09-17,-0.7491,0.007614,-0.4688623,0
2001-09-18,-0.9271,0.0290326,-0.4743305,0
2001-09-19,-0.9691,0.0477494,-0.4795237,0
2001-09-20,-0.8865,0.0617925,-0.4842691,0
2001-09-21,-0.7348,0.0700562,-0.4884446,0
2001-09-22,-0.5452,0.0723575,-0.4919843,0
2001-09-23,-0.3488,0.0692674,-0.4948685,0
2001-09-24,-0.1943,0.061842,-0.49711,0
2001-09-25,-0.0995,0.0513595,-0.4987401,0
2001-09-26,-0.0702,0.0391134,-0.4997985,0
2001-09-27,-0.0897,0.0262718,-0.5003275,0
2001-09-28,-0.1955,0.0137909,-0.5003706,0
2001-09-29,-0.3354,0.0023678,-0.4999722,0
2001-09-30,-0.4667,-0.0075782,-0.4991797,0
2001-10-01,-0.6095,-0.0158985,-0.4980451,0
2001-10-02,-0.7538,-0.0226834,-0.4966275,0
2001-10-03,-0.8639,-0.0282033,-0.4949933,0
2001-10-04,-0.8792,-0.0328238,-0.4932168,0
